,time,lat,lon,depth,xx,yy
170,2018-10-16T13:46:27.104700Z,53.790037,-2.971939,2.492188,336066.267768,433074.092953
171,2018-10-16T13:46:27.796900Z,53.786355,-2.971421,2.526563,336094.786863,432663.984885
172,2018-10-16T13:46:29.082300Z,53.789347,-2.965058,1.899219,336518.531088,432991.142168
173,2018-10-16T13:46:31.209700Z,53.788196,-2.963111,2.010938,336645.060448,432861.345506
174,2018-10-16T13:46:36.753600Z,53.790114,-2.964019,1.933594,336588.138405,433075.544778
175,2018-10-16T13:46:39.209000Z,53.788733,-2.96324,2.071094,336637.372486,432921.204806
176,2018-10-16T13:46:41.774100Z,53.79019,-2.967524,2.853125,336357.351402,433087.141649
177,2018-10-16T13:46:43.123200Z,53.788311,-2.963176,2.169922,336640.951782,432874.197943
178,2018-10-16T13:46:44.176400Z,53.790651,-2.968823,2.114063,336272.476107,433139.597411
179,2018-10-16T13:46:44.721400Z,53.789347,-2.962461,1.847656,336689.619302,432988.81934
180,2018-10-16T13:46:48.640500Z,53.788196,-2.970901,2.560938,336131.847782,432868.336651
181,2018-10-16T13:46:52.646900Z,53.791878,-2.959992,1.976563,336856.08318,433268.203631
182,2018-10-16T13:46:58.301600Z,53.787506,-2.96402,2.002344,336584.132141,432785.392383
183,2018-10-16T13:47:00.896300Z,53.787276,-2.97194,2.526563,336061.996081,432766.918761
184,2018-10-16T13:47:02.901500Z,53.782673,-2.964153,2.560938,336568.067068,432247.815841
185,2018-10-16T13:47:07.027600Z,53.791571,-2.9709,2.251563,336137.049355,433243.821533
186,2018-10-16T13:47:07.755600Z,53.787813,-2.970512,2.535156,336156.892907,432825.375535
187,2018-10-16T13:47:10.298900Z,53.787276,-2.97194,2.526563,336061.996081,432766.918761
188,2018-10-16T13:47:15.427800Z,53.788273,-2.964539,2.122656,336551.098812,432871.189492
189,2018-10-16T13:47:16.176700Z,53.788004,-2.963176,2.144141,336640.488351,432840.04263
190,2018-10-16T13:47:18.983300Z,53.788119,-2.971031,2.517969,336123.166077,432859.887161
191,2018-10-16T13:47:24.450800Z,53.790267,-2.964019,1.933594,336588.369575,433092.566811
192,2018-10-16T13:47:25.010600Z,53.788273,-2.96376,2.122656,336602.419998,432870.492443
193,2018-10-16T13:47:27.587200Z,53.787889,-2.971421,2.698438,336097.122299,432834.650042
194,2018-10-16T13:47:31.308000Z,53.787813,-2.963501,2.088281,336618.788514,432819.083475
195,2018-10-16T13:47:33.085800Z,53.78881,-2.962591,1.942188,336680.244863,432929.19147
196,2018-10-16T13:47:33.509700Z,53.788158,-2.962916,2.023828,336657.849892,432856.943532
197,2018-10-16T13:47:34.441900Z,53.789193,-2.962721,2.139844,336672.258351,432971.918321
198,2018-10-16T13:47:35.137700Z,53.788196,-2.96363,2.114063,336610.868219,432861.809532
199,2018-10-16T13:47:35.495000Z,53.786355,-2.971421,2.526563,336094.786863,432663.984885
200,2018-10-16T13:47:48.302600Z,53.788196,-2.96415,2.182813,336576.610111,432862.274703
201,2018-10-16T13:47:53.442200Z,53.789117,-2.964149,2.320312,336578.0677,432964.739748
202,2018-10-16T13:47:57.146200Z,53.789117,-2.972459,2.526563,336030.608992,432972.2075
203,2018-10-16T13:48:00.494300Z,53.788158,-2.963695,2.075391,336606.528562,432857.639972
204,2018-10-16T13:48:00.834400Z,53.789347,-2.961163,1.830469,336775.130484,432987.660719
205,2018-10-16T13:48:12.073900Z,53.786355,-2.971421,2.526563,336094.786863,432663.984885
206,2018-10-16T13:48:17.821400Z,53.788119,-2.969992,2.552344,336191.616497,432858.951329
207,2018-10-16T13:48:19.664900Z,53.788426,-2.963241,2.071094,336636.843141,432887.050384
208,2018-10-16T13:48:21.014000Z,53.788119,-2.964539,2.174219,336550.866013,432854.05621
209,2018-10-16T13:48:22.050800Z,53.786662,-2.966228,2.835938,336437.386495,432693.470859
210,2018-10-16T13:48:23.785900Z,53.78881,-2.970901,2.560938,336132.782082,432936.647234
211,2018-10-16T13:48:24.555300Z,53.788503,-2.97142,2.560938,336098.122976,432902.959718
212,2018-10-16T13:48:25.254600Z,53.787276,-2.958957,1.976563,336917.347398,432755.285797
213,2018-10-16T13:48:28.231500Z,53.790344,-2.976094,2.182813,335793.014202,433112.004101
214,2018-10-16T13:48:30.040800Z,53.788119,-2.964539,2.157031,336550.866013,432854.05621
215,2018-10-16T13:48:36.236500Z,53.78858,-2.965837,2.157031,336466.050185,432906.5075
216,2018-10-16T13:48:41.481500Z,53.790651,-2.965706,1.873438,336477.815058,433136.799383
217,2018-10-16T13:48:49.427100Z,53.786048,-2.971421,2.526563,336094.319477,432629.829608
218,2018-10-16T13:48:50.640700Z,53.788273,-2.9635,2.071094,336619.549021,432870.259921
219,2018-10-16T13:48:58.951700Z,53.787736,-2.963371,2.028125,336627.236861,432810.400595
220,2018-10-16T13:49:00.966000Z,53.785742,-2.951168,2.457813,337428.219218,432577.716357
221,2018-10-16T13:49:02.446700Z,53.788196,-2.97194,2.526563,336063.397493,432869.273358
222,2018-10-16T13:49:03.292500Z,53.78858,-2.960384,1.830469,336825.295893,432901.63343
223,2018-10-16T13:49:04.058000Z,53.788119,-2.964279,2.122656,336567.995097,432853.823499
224,2018-10-16T13:49:05.332900Z,53.789347,-2.96324,2.208594,336638.299421,432989.515442
225,2018-10-16T13:49:06.907900Z,53.788119,-2.965318,2.105469,336499.544643,432854.753823
226,2018-10-16T13:49:08.017200Z,53.788426,-2.96402,2.071094,336585.522139,432887.747057
227,2018-10-16T13:49:10.608800Z,53.786662,-2.972979,2.492188,335992.60802,432699.545926
228,2018-10-16T13:49:11.275100Z,53.798168,-2.965443,2.371875,336506.515644,433972.868921
229,2018-10-16T13:49:15.459100Z,53.792185,-2.968302,2.320312,336309.126145,433309.794423
230,2018-10-16T13:49:21.290800Z,53.776077,-2.962339,2.234375,336677.643661,431512.356505
231,2018-10-16T13:49:24.133700Z,53.797247,-2.965963,2.40625,336470.871179,433870.868842
232,2018-10-16T13:49:25.648600Z,53.798168,-2.962326,2.371875,336711.817939,433970.0809
233,2018-10-16T13:49:28.231500Z,53.788503,-2.961033,2.010938,336782.423541,432893.645437
234,2018-10-16T13:49:28.900300Z,53.787813,-2.965059,2.157031,336516.145021,432820.477769
235,2018-10-16T13:49:29.338000Z,53.788119,-2.96376,2.105469,336602.187386,432853.35916
236,2018-10-16T13:49:30.333900Z,53.788963,-2.962331,1.959375,336697.60443,432945.981263
