,time,lat,lon,depth,xx,yy
289,2018-12-11T10:02:14.825600Z,53.783824,-2.957012,1.521094,337040.311322,432369.503897
290,2018-12-11T10:20:27.776400Z,53.781139,-2.950653,1.770312,337455.292231,432065.154492
291,2018-12-11T10:26:46.207600Z,53.785051,-2.971032,1.658594,336118.431226,432518.557765
292,2018-12-11T10:44:13.861700Z,53.792108,-2.960382,2.277344,336830.738047,433294.139849
293,2018-12-11T12:06:16.998800Z,53.79556,-2.958431,2.457813,336964.445601,433676.455849
294,2018-12-11T13:00:27.335700Z,53.78835,-2.962332,2.028125,336696.614001,432877.782774
295,2018-12-11T13:08:20.610200Z,53.796327,-2.951938,2.303125,337393.280614,433756.033237
296,2018-12-11T14:31:38.757900Z,53.778531,-2.961299,1.615625,336749.876334,431784.447596
297,2018-12-11T17:12:44.345200Z,53.787659,-2.967136,2.432031,336379.075588,432805.206755
298,2018-12-12T12:29:38.557400Z,53.78835,-2.982067,1.615625,335396.458652,432895.589049
299,2018-12-13T10:03:44.987700Z,53.78858,-2.960903,1.882031,336791.103969,432902.096141
300,2018-12-13T10:19:50.131300Z,53.78835,-2.97168,2.509375,336080.761058,432886.172134
301,2018-12-13T10:49:50.054400Z,53.788196,-2.961553,1.839063,336747.703023,432859.954034
302,2018-12-13T12:01:02.957300Z,53.788388,-2.960839,1.843359,336795.031183,432880.678086
303,2018-12-13T12:03:24.404900Z,53.79602,-2.95973,2.95625,336879.573143,433728.789413
304,2018-12-13T12:31:40.302400Z,53.787582,-2.962072,1.701562,336712.584993,432792.10668
305,2018-12-13T12:32:21.182500Z,53.783287,-2.968826,1.667188,336261.09713,432320.31818
306,2018-12-13T12:37:17.660000Z,53.791418,-2.942593,2.234375,338001.567584,433201.665728
307,2018-12-13T13:35:06.888100Z,53.788618,-2.95993,1.903516,336855.262763,432905.456569
308,2018-12-13T14:01:55.474900Z,53.788196,-2.962591,2.010938,336679.318559,432860.880836
309,2018-12-13T15:17:46.782700Z,53.796173,-2.954795,1.804688,337204.864421,433741.42755
310,2018-12-13T15:20:37.539500Z,53.781063,-2.961687,1.727344,336728.124491,432066.491404
311,2018-12-13T04:19:22.792800Z,53.788733,-2.954931,1.400781,337184.770761,432913.808995
312,2018-12-14T12:39:48.835700Z,53.783517,-2.963243,1.641406,336629.300697,432340.901124
313,2018-12-14T13:11:22.188500Z,53.783287,-2.957402,1.804688,337013.809333,432310.106403
314,2018-12-14T13:20:34.511800Z,53.784668,-2.9426,2.371875,337991.134647,432450.698643
315,2018-12-14T13:25:07.647200Z,53.795253,-2.952198,2.389063,337374.551917,433636.774717
316,2018-12-14T13:30:54.518900Z,53.785128,-2.967267,2.389063,336366.608266,432523.737891
317,2018-12-14T13:49:35.816500Z,53.790421,-2.96272,2.397656,336674.177119,433108.538723
318,2018-12-14T13:50:40.609300Z,53.780372,-2.966491,1.684375,336410.532004,431993.912941
319,2018-12-14T13:55:05.418800Z,53.788465,-2.960449,1.843359,336820.84056,432888.897027
320,2018-12-14T13:55:45.370800Z,53.780065,-2.972202,2.26875,336033.748189,431964.895888
321,2018-12-14T14:07:59.806200Z,53.788426,-2.961682,1.933594,336739.551034,432885.657836
322,2018-12-14T14:28:06.112300Z,53.791571,-2.959473,2.010938,336889.810753,433233.586032
323,2018-12-14T14:34:46.114100Z,53.788196,-2.962072,1.701562,336713.51079,432860.41731
324,2018-12-14T14:48:42.318400Z,53.785128,-2.97298,1.701562,335990.20299,432528.881729
325,2018-12-14T15:12:49.124200Z,53.78858,-2.962202,1.950781,336705.525344,432903.255352
326,2018-12-14T15:17:45.416100Z,53.793412,-2.9522,1.976563,337371.672541,433431.955456
327,2018-12-14T16:04:32.152600Z,53.781676,-2.96662,1.761719,336404.007086,432139.105095
328,2018-12-14T16:13:44.535400Z,53.794793,-2.984663,2.68125,335235.375962,433614.773815
329,2018-12-14T16:16:14.378400Z,53.794563,-2.965055,1.538281,336526.618279,433571.446304
330,2018-12-14T16:19:20.667900Z,53.788503,-2.954801,1.289062,337192.991005,432888.105099
331,2018-12-14T16:27:02.964400Z,53.787736,-2.961293,1.684375,336764.139047,432808.544695
332,2018-12-14T17:02:28.390700Z,53.784591,-2.964281,2.002344,336562.531662,432461.317478
333,2018-12-14T17:23:21.299800Z,53.786509,-2.947792,1.821875,337651.785962,432660.074127
334,2018-12-14T17:29:27.661100Z,53.787889,-2.966227,2.457813,336439.31044,432829.979903
335,2018-12-14T17:52:35.000600Z,53.788311,-2.962007,1.955078,336717.966442,432873.153613
336,2018-12-14T18:25:46.188400Z,53.788311,-2.962267,1.963672,336700.837432,432873.385775
337,2018-12-14T18:26:24.119600Z,53.788273,-2.962202,1.967969,336705.06238,432869.100034
338,2018-12-14T18:27:25.852300Z,53.788503,-2.961553,1.907813,336748.165675,432894.109353
339,2018-12-14T18:53:32.346100Z,53.78881,-2.958436,1.632812,336953.976405,432925.487617
340,2018-12-14T01:48:46.076600Z,53.789577,-2.96337,2.234375,336630.082401,433015.220338
341,2018-12-14T19:09:13.213400Z,53.785665,-2.958568,2.432031,336940.555472,432575.707684
342,2018-12-14T19:18:09.065300Z,53.788273,-2.961683,1.916406,336739.25455,432868.636696
343,2018-12-14T19:25:56.600500Z,53.786892,-2.97181,1.675781,336069.975935,432724.079588
344,2018-12-14T19:36:10.176300Z,53.78881,-2.958436,1.667188,336953.976405,432925.487617
345,2018-12-14T19:52:22.330100Z,53.78881,-2.955839,1.426562,337125.066904,432923.180733
346,2018-12-14T20:13:23.893700Z,53.799395,-2.951935,1.753125,337398.056049,434097.362087
347,2018-12-14T20:20:48.475000Z,53.782904,-2.960647,1.727344,336799.42391,432270.384081
348,2018-12-14T20:28:45.547100Z,53.788273,-2.962462,1.985156,336687.933355,432869.332244
349,2018-12-15T10:01:21.880800Z,53.788388,-2.960709,1.843359,336803.595673,432880.562169
350,2018-12-15T14:08:56.962100Z,53.788196,-2.962591,1.976563,336679.318559,432860.880836
351,2018-12-15T17:34:09.587600Z,53.798475,-2.951416,2.26875,337430.867181,433994.548779
352,2018-12-15T23:43:38.949000Z,53.78858,-2.959086,1.710156,336910.808651,432900.477301
353,2018-12-15T02:03:17.339500Z,53.789807,-2.961941,2.053906,336724.569992,433039.532349
354,2018-12-15T03:06:55.110900Z,53.788273,-2.960384,1.916406,336824.833803,432867.478107
355,2018-12-15T03:18:35.202100Z,53.786969,-2.97194,1.701562,336061.52844,432732.76348
356,2018-12-15T06:16:16.452900Z,53.788196,-2.961033,1.873438,336781.961139,432859.490116
357,2018-12-16T00:29:45.362800Z,53.788886,-2.956489,1.521094,337082.358796,432932.212926
358,2018-12-16T00:38:00.123300Z,53.788733,-2.960644,1.813281,336808.397346,432918.887235
359,2018-12-16T17:30:29.454500Z,53.780833,-2.964154,1.632812,336565.221018,432043.107598
360,2018-12-16T02:08:59.122300Z,53.786509,-2.978951,1.821875,335598.918157,432687.933241
361,2018-12-16T02:23:52.775200Z,53.779145,-2.961299,1.615625,336750.80128,431852.758129
362,2018-12-17T16:06:08.933400Z,53.78835,-2.962332,1.959375,336696.614001,432877.782774
363,2018-12-17T17:10:50.350000Z,53.787966,-2.962721,2.036719,336670.406999,432835.408308
364,2018-12-17T17:37:22.123800Z,53.788158,-2.962916,2.023828,336657.849892,432856.943532
365,2018-12-17T19:00:35.151900Z,53.78881,-2.96311,1.804688,336646.053132,432929.655243
366,2018-12-17T21:10:49.128300Z,53.787966,-2.962202,1.847656,336704.599417,432834.944718
367,2018-12-17T21:24:04.290700Z,53.78858,-2.962461,1.950781,336688.462325,432903.486668
368,2018-12-17T21:49:35.493700Z,53.793259,-2.946746,2.303125,337730.716226,433410.127697
369,2018-12-17T22:36:46.570500Z,53.785665,-2.971032,1.572656,336119.365614,432586.868313
370,2018-12-17T22:39:35.503200Z,53.799702,-2.974273,2.13125,335927.267567,434151.481353
371,2018-12-17T22:41:32.762800Z,53.785358,-2.964281,2.002344,336563.690766,432546.650081
372,2018-12-17T23:01:48.891000Z,53.785128,-2.954804,2.457813,337187.742999,432512.621628
373,2018-12-17T23:24:19.862100Z,53.789423,-2.967784,1.907813,336339.059779,433002.042494
374,2018-12-17T23:49:42.950200Z,53.78881,-2.951685,2.320312,337398.732728,432919.503796
375,2018-12-17T03:49:12.383100Z,53.787046,-2.966098,1.675781,336446.532748,432736.076225
376,2018-12-18T00:19:53.679600Z,53.793719,-2.955316,1.529688,337166.872387,433468.868817
377,2018-12-18T00:23:16.883500Z,53.791188,-2.961681,1.383594,336743.779908,433192.94363
378,2018-12-18T00:52:59.359200Z,53.789193,-2.961163,1.950781,336774.898496,432970.527428
379,2018-12-18T00:54:54.670200Z,53.791034,-2.967654,2.139844,336350.067306,433181.157684
380,2018-12-18T11:05:41.050000Z,53.78835,-2.962332,1.959375,336696.614001,432877.782774
381,2018-12-18T11:10:56.151800Z,53.78858,-2.959345,2.036719,336893.745627,432900.707868
382,2018-12-18T01:53:18.101000Z,53.790037,-2.980249,1.667188,335518.821421,433081.620698
383,2018-12-18T03:11:27.301100Z,53.788196,-2.961033,1.839063,336781.961139,432859.490116
384,2018-12-18T03:19:17.295000Z,53.795713,-2.942588,2.234375,338008.24236,433679.503257
385,2018-12-18T04:06:57.295800Z,53.794946,-2.964665,1.873438,336552.887067,433613.707839
386,2018-12-18T04:08:08.298800Z,53.780372,-2.948836,2.371875,337573.877726,431978.220142
387,2018-12-18T04:16:57.946700Z,53.790421,-2.961422,1.899219,336759.686114,433107.379803
388,2018-12-18T05:13:57.634900Z,53.788119,-2.962721,2.002344,336670.63785,432852.430338
389,2018-12-18T05:18:57.828400Z,53.782827,-2.967528,1.546875,336345.923106,432267.974535
390,2018-12-18T07:12:06.371900Z,53.788311,-2.962656,2.006641,336675.209799,432873.733243
391,2018-12-18T08:39:32.170800Z,53.784208,-2.967268,1.770312,336365.147759,432421.384199
